net_id,from_id,to_id,value
2013-12-31,FR,KR,706.981
2013-12-31,FR,ES,31543
2013-12-31,FR,SE,9939.587
2013-12-31,FR,CH,85932.244
2013-12-31,FR,TR,1021
2013-12-31,FR,GB,216717
2013-12-31,FR,US,183692
2013-12-31,DE,5A,1483308.436
2013-12-31,DE,AU,17205.789
2013-12-31,DE,AT,40751.63
2013-12-31,DE,BE,11261
2013-12-31,DE,CA,15812
2013-12-31,DE,CL,195
2013-12-31,DE,TW,3644
2013-12-31,DE,FI,3193
2013-12-31,DE,FR,193275
2013-12-31,DE,GR,2278
2013-12-31,DE,IE,1918.867
2013-12-31,DE,IT,232642.627
2013-12-31,DE,JP,159248.6
2013-12-31,DE,NL,199256.505
2013-12-31,DE,PT,1520
2013-12-31,DE,KR,2046.638
2013-12-31,DE,ES,58381
2013-12-31,DE,SE,75075.775
2013-12-31,DE,CH,112859.294
2013-12-31,DE,TR,2641
2013-12-31,DE,GB,186023
2013-12-31,DE,US,158057
2013-12-31,GR,5A,46900.691
2013-12-31,GR,AU,9.819
2013-12-31,GR,AT,180.644
2013-12-31,GR,BE,37
2013-12-31,GR,TW,1
2013-12-31,GR,FR,2216
2013-12-31,GR,DE,13557
2013-12-31,GR,IE,111.63
2013-12-31,GR,IT,1482.534
2013-12-31,GR,JP,100.5
2013-12-31,GR,NL,1581.828
2013-12-31,GR,PT,364
2013-12-31,GR,KR,253.778
2013-12-31,GR,ES,644
2013-12-31,GR,TR,60
2013-12-31,GR,GB,14328
2013-12-31,GR,US,9549
2013-12-31,IN,5A,258261.155
2013-12-31,IN,AU,7376.904
2013-12-31,IN,AT,317.565
2013-12-31,IN,BE,348
2013-12-31,IN,CA,4396
2013-12-31,IN,CL,53
2013-12-31,IN,TW,4606
2013-12-31,IN,FR,16290
2013-12-31,IN,DE,20419
2013-12-31,IN,IE,4.125
2013-12-31,IN,IT,2284.974
2013-12-31,IN,JP,24499.3
2013-12-31,IN,PT,17
2013-12-31,IN,KR,2781.981
2013-12-31,IN,ES,146
2013-12-31,IN,TR,9
2013-12-31,IN,GB,79729
2013-12-31,IN,US,65613
2013-12-31,IE,5A,369906.142
2013-12-31,IE,AU,1154.2
2013-12-31,IE,AT,1381.52
2013-12-31,IE,BE,18693
2013-12-31,IE,CA,2236
2013-12-31,IE,TW,4058
2013-12-31,IE,FR,35602
2013-12-31,IE,DE,42216
2013-12-31,IE,GR,305
2013-12-31,IE,IT,9564.941
2013-12-31,IE,JP,32011.8
2013-12-31,IE,NL,12956.645
2013-12-31,IE,PT,2996
2013-12-31,IE,KR,1000.358
2013-12-31,IE,ES,5546
2013-12-31,IE,SE,1233.363
2013-12-31,IE,CH,19907.452
2013-12-31,IE,TR,3
2013-12-31,IE,GB,126829
2013-12-31,IE,US,50851
2013-12-31,IT,5A,745192.767
2013-12-31,IT,AU,626.639
2013-12-31,IT,AT,13691.943
2013-12-31,IT,BE,9482
2013-12-31,IT,CA,2005
2013-12-31,IT,CL,8
2013-12-31,IT,TW,133
2013-12-31,IT,FI,402
2013-12-31,IT,FR,354583
2013-12-31,IT,DE,132891
2013-12-31,IT,GR,437
2013-12-31,IT,IE,808.533
2013-12-31,IT,JP,33536.5
2013-12-31,IT,NL,34794.693
2013-12-31,IT,PT,4241
2013-12-31,IT,KR,333.713
2013-12-31,IT,ES,29626
2013-12-31,IT,SE,1471.642
2013-12-31,IT,CH,32165.094
2013-12-31,IT,TR,62
2013-12-31,IT,GB,47921
2013-12-31,IT,US,45176
2013-12-31,JP,5A,686184.208
2013-12-31,JP,AU,20035.22
2013-12-31,JP,AT,755.94
2013-12-31,JP,BE,756
2013-12-31,JP,CA,21796
2013-12-31,JP,CL,69
2013-12-31,JP,TW,3984
2013-12-31,JP,FI,28
2013-12-31,JP,FR,147788
2013-12-31,JP,DE,43482
2013-12-31,JP,GR,40
2013-12-31,JP,IE,140.543
2013-12-31,JP,NL,8837.273
2013-12-31,JP,PT,91
2013-12-31,JP,KR,6741.686
2013-12-31,JP,ES,7641
2013-12-31,JP,SE,1939.515
2013-12-31,JP,TR,59
2013-12-31,JP,GB,112161
2013-12-31,JP,US,300874
2013-12-31,NL,5A,668376.816
2013-12-31,NL,AU,10327.178
2013-12-31,NL,AT,8212.473
2013-12-31,NL,BE,25147
2013-12-31,NL,CA,11028
2013-12-31,NL,CL,6
2013-12-31,NL,TW,3958
2013-12-31,NL,FI,2188
2013-12-31,NL,FR,137213
2013-12-31,NL,DE,108847
2013-12-31,NL,GR,644
2013-12-31,NL,IE,2775.658
2013-12-31,NL,JP,77815.7
2013-12-31,NL,PT,11499
2013-12-31,NL,KR,690.063
2013-12-31,NL,ES,18628
2013-12-31,NL,SE,11784.93
2013-12-31,NL,TR,2181
2013-12-31,NL,GB,108650
2013-12-31,NL,US,100691
2013-12-31,PT,5A,137824.344
2013-12-31,PT,AU,50.651
2013-12-31,PT,AT,719.996
2013-12-31,PT,BE,431
2013-12-31,PT,TW,29
2013-12-31,PT,FR,14892
2013-12-31,PT,DE,21536
2013-12-31,PT,GR,20
2013-12-31,PT,IE,419.875
2013-12-31,PT,IT,1825.343
2013-12-31,PT,JP,1148.2
2013-12-31,PT,NL,5476.406
2013-12-31,PT,KR,220.266
2013-12-31,PT,ES,70660
2013-12-31,PT,SE,88.598
2013-12-31,PT,GB,15940
2013-12-31,PT,US,4090
2013-12-31,KR,5A,280768.283
2013-12-31,KR,AU,4451.497
2013-12-31,KR,AT,445.637
2013-12-31,KR,BE,322
2013-12-31,KR,CA,4829
2013-12-31,KR,CL,100
2013-12-31,KR,TW,3034
2013-12-31,KR,FR,19405
2013-12-31,KR,DE,19444
2013-12-31,KR,GR,1
2013-12-31,KR,IE,0.054
2013-12-31,KR,IT,502.634
2013-12-31,KR,JP,55418.7
2013-12-31,KR,PT,3
2013-12-31,KR,ES,966
2013-12-31,KR,SE,404.472
2013-12-31,KR,TR,6
2013-12-31,KR,GB,74950
2013-12-31,KR,US,79973
2013-12-31,ES,5A,548397.443
2013-12-31,ES,AU,526.409
2013-12-31,ES,AT,3918.437
2013-12-31,ES,BE,10857
2013-12-31,ES,CA,852
2013-12-31,ES,CL,48
2013-12-31,ES,TW,272
2013-12-31,ES,FI,370
2013-12-31,ES,FR,120522
2013-12-31,ES,DE,128273
2013-12-31,ES,GR,211
2013-12-31,ES,IE,2966.509
2013-12-31,ES,IT,20804.427
2013-12-31,ES,JP,22416
2013-12-31,ES,NL,51516.281
2013-12-31,ES,PT,20895
2013-12-31,ES,KR,178.522
2013-12-31,ES,SE,2502.177
2013-12-31,ES,CH,21064.992
2013-12-31,ES,TR,69
2013-12-31,ES,GB,78776
2013-12-31,ES,US,59508
2013-12-31,SE,5A,154595.386
2013-12-31,SE,AU,2162.878
2013-12-31,SE,AT,1758.812
2013-12-31,SE,BE,535
2013-12-31,SE,CA,3937
2013-12-31,SE,CL,8
2013-12-31,SE,TW,493
2013-12-31,SE,FI,4862
2013-12-31,SE,FR,20272
2013-12-31,SE,DE,32881
2013-12-31,SE,GR,80
2013-12-31,SE,IE,862.062
2013-12-31,SE,IT,2311.145
2013-12-31,SE,JP,21682.5
2013-12-31,SE,NL,8019.467
2013-12-31,SE,PT,143
2013-12-31,SE,KR,113.858
2013-12-31,SE,ES,2907
2013-12-31,SE,TR,11
2013-12-31,SE,GB,14254
2013-12-31,SE,US,22716
2013-12-31,CH,5A,363942.822
2013-12-31,CH,AU,4475.19
2013-12-31,CH,AT,7341.269
2013-12-31,CH,BE,576
2013-12-31,CH,CA,4026
2013-12-31,CH,CL,24
2013-12-31,CH,TW,3743
2013-12-31,CH,FI,431
2013-12-31,CH,FR,67280
2013-12-31,CH,DE,53747
2013-12-31,CH,GR,587
2013-12-31,CH,IE,515.003
2013-12-31,CH,IT,9957.487
2013-12-31,CH,JP,27808.7
2013-12-31,CH,NL,21141.603
2013-12-31,CH,PT,1025
2013-12-31,CH,KR,89.669
2013-12-31,CH,ES,7608
2013-12-31,CH,SE,3662.671
2013-12-31,CH,TR,221
2013-12-31,CH,GB,82194
2013-12-31,CH,US,64402
2013-12-31,TR,5A,216596.492
2013-12-31,TR,AU,378.817
2013-12-31,TR,AT,1617.215
2013-12-31,TR,BE,1173
2013-12-31,TR,CA,3172
2013-12-31,TR,CL,52
2013-12-31,TR,TW,357
2013-12-31,TR,FR,37574
2013-12-31,TR,DE,13497
2013-12-31,TR,GR,29910
2013-12-31,TR,IE,30.149
2013-12-31,TR,IT,7573.71
2013-12-31,TR,JP,10079.2
2013-12-31,TR,PT,62
2013-12-31,TR,KR,807.41
2013-12-31,TR,ES,21733
2013-12-31,TR,SE,465.6
2013-12-31,TR,GB,36909
2013-12-31,TR,US,26465
2013-12-31,GB,5A,2587190.322
2013-12-31,GB,AU,130260.835
2013-12-31,GB,AT,16764.988
2013-12-31,GB,BE,19768
2013-12-31,GB,CA,114781
2013-12-31,GB,CL,152
2013-12-31,GB,TW,7757
2013-12-31,GB,FI,2077
2013-12-31,GB,FR,228537
2013-12-31,GB,DE,396161
2013-12-31,GB,GR,9558
2013-12-31,GB,IE,94688.296
2013-12-31,GB,IT,47712.405
2013-12-31,GB,JP,180070.3
2013-12-31,GB,NL,115910.597
2013-12-31,GB,PT,2913
2013-12-31,GB,KR,2831.173
2013-12-31,GB,ES,395131
2013-12-31,GB,SE,57161.469
2013-12-31,GB,CH,246116.672
2013-12-31,GB,TR,3661
2013-12-31,GB,US,482808
2013-12-31,US,5A,5493104.206
2013-12-31,US,AU,103513.674
2013-12-31,US,AT,11065.758
2013-12-31,US,BE,14055
2013-12-31,US,CA,727719
2013-12-31,US,CL,2866
2013-12-31,US,TW,43689
2013-12-31,US,FI,466
2013-12-31,US,FR,575887
2013-12-31,US,DE,461485
2013-12-31,US,GR,2247
2013-12-31,US,IE,6330.738
2013-12-31,US,IT,34297.95
2013-12-31,US,JP,1284019.2
2013-12-31,US,NL,194399.315
2013-12-31,US,PT,4163
2013-12-31,US,KR,21245.435
2013-12-31,US,ES,215084
2013-12-31,US,SE,123228.177
2013-12-31,US,CH,661889.607
2013-12-31,US,TR,5500
2013-12-31,US,GB,961078
2014-03-31,AU,5A,472981.675
2014-03-31,AU,AT,659.783
2014-03-31,AU,BE,1837
2014-03-31,AU,CA,20655
2014-03-31,AU,CL,2.194
2014-03-31,AU,TW,6812
2014-03-31,AU,FI,440
2014-03-31,AU,FR,23188
2014-03-31,AU,DE,29243
2014-03-31,AU,GR,53
2014-03-31,AU,IE,674.814
2014-03-31,AU,IT,1829.019
2014-03-31,AU,JP,112720.1
2014-03-31,AU,NL,73252.886
2014-03-31,AU,PT,48
2014-03-31,AU,KR,3087.779
2014-03-31,AU,ES,2174.391
2014-03-31,AU,SE,1807.762
2014-03-31,AU,TR,13
2014-03-31,AU,GB,60888
2014-03-31,AU,US,116743
2014-03-31,AT,5A,261400.168
2014-03-31,AT,AU,153.047
2014-03-31,AT,BE,1613
2014-03-31,AT,CA,679
2014-03-31,AT,CL,0.468
2014-03-31,AT,TW,279
2014-03-31,AT,FI,496
2014-03-31,AT,FR,16456
2014-03-31,AT,DE,74596
2014-03-31,AT,GR,297
2014-03-31,AT,IE,253.585
2014-03-31,AT,JP,6544.4
2014-03-31,AT,NL,11410.949
2014-03-31,AT,PT,173
2014-03-31,AT,KR,31.896
2014-03-31,AT,ES,4710.866
2014-03-31,AT,SE,1823.069
2014-03-31,AT,CH,16135.421
2014-03-31,AT,TR,277
2014-03-31,AT,GB,7528
2014-03-31,AT,US,12276
2014-03-31,BE,5A,492123.78
2014-03-31,BE,AU,525.847
2014-03-31,BE,AT,2407.705
2014-03-31,BE,CA,1003
2014-03-31,BE,CL,218.627
2014-03-31,BE,TW,70
2014-03-31,BE,FI,1383
2014-03-31,BE,FR,229858
2014-03-31,BE,DE,32905
2014-03-31,BE,GR,318
2014-03-31,BE,IE,672.89
2014-03-31,BE,IT,5171.917
2014-03-31,BE,JP,20265.4
2014-03-31,BE,PT,447
2014-03-31,BE,KR,380.963
2014-03-31,BE,ES,4932.534
2014-03-31,BE,SE,4276.521
2014-03-31,BE,TR,463
2014-03-31,BE,GB,17185
2014-03-31,BE,US,22747
2014-03-31,CA,5A,407865.69
2014-03-31,CA,AU,13856.459
2014-03-31,CA,AT,1052.603
2014-03-31,CA,BE,1111
2014-03-31,CA,CL,157.166
2014-03-31,CA,TW,1477
2014-03-31,CA,FI,822
2014-03-31,CA,FR,24483
2014-03-31,CA,DE,21688
2014-03-31,CA,GR,40
2014-03-31,CA,IE,590.128
2014-03-31,CA,IT,2484.569
2014-03-31,CA,JP,60397.4
2014-03-31,CA,NL,15966.504
2014-03-31,CA,PT,181
2014-03-31,CA,KR,1969.952
2014-03-31,CA,ES,1798.056
2014-03-31,CA,SE,3404.233
2014-03-31,CA,CH,25166.23
2014-03-31,CA,TR,17
2014-03-31,CA,GB,92664
2014-03-31,CA,US,132652
2014-03-31,CL,5A,112195.01
2014-03-31,CL,AU,110.101
2014-03-31,CL,AT,7.281
2014-03-31,CL,BE,14
2014-03-31,CL,TW,357
2014-03-31,CL,FR,1934
2014-03-31,CL,DE,2874
2014-03-31,CL,IE,0.146
2014-03-31,CL,IT,118.815
2014-03-31,CL,JP,5852.8
2014-03-31,CL,PT,17
2014-03-31,CL,KR,124.517
2014-03-31,CL,ES,64424.926
2014-03-31,CL,SE,391.797
2014-03-31,CL,GB,5355
2014-03-31,CL,US,9874
2014-03-31,FI,5A,213693.046
2014-03-31,FI,AU,902.812
2014-03-31,FI,AT,1496.243
2014-03-31,FI,BE,711
2014-03-31,FI,CA,2377
2014-03-31,FI,CL,0.333
2014-03-31,FI,TW,163
2014-03-31,FI,FR,9476
2014-03-31,FI,DE,19929
2014-03-31,FI,GR,175
2014-03-31,FI,IE,321.755
2014-03-31,FI,IT,984.957
2014-03-31,FI,JP,4171.2
2014-03-31,FI,NL,8301.755
2014-03-31,FI,PT,79
2014-03-31,FI,KR,20.577
2014-03-31,FI,ES,2635.998
2014-03-31,FI,SE,134972.64
2014-03-31,FI,TR,1
2014-03-31,FI,GB,12681
2014-03-31,FI,US,10005
2014-03-31,FR,5A,1181865.39
2014-03-31,FR,AU,7460.667
2014-03-31,FR,AT,10484.497
2014-03-31,FR,BE,22503
2014-03-31,FR,CA,20631
2014-03-31,FR,CL,507.382
2014-03-31,FR,TW,4204
2014-03-31,FR,FI,3460
2014-03-31,FR,DE,192445
2014-03-31,FR,GR,1631
2014-03-31,FR,IE,5388.541
2014-03-31,FR,IT,35477.262
2014-03-31,FR,JP,170581.4
2014-03-31,FR,NL,100415.246
2014-03-31,FR,PT,5278
2014-03-31,FR,KR,673.604
2014-03-31,FR,ES,33297.607
2014-03-31,FR,SE,11750.596
2014-03-31,FR,CH,88276.28
2014-03-31,FR,TR,1088
2014-03-31,FR,GB,217696
2014-03-31,FR,US,240797
2014-03-31,DE,5A,1516280.662
2014-03-31,DE,AU,15128.268
2014-03-31,DE,AT,43251.734
2014-03-31,DE,BE,16911
2014-03-31,DE,CA,13668
2014-03-31,DE,CL,129.885
2014-03-31,DE,TW,4000
2014-03-31,DE,FI,3417
2014-03-31,DE,FR,198555
2014-03-31,DE,GR,2282
2014-03-31,DE,IE,1967.076
2014-03-31,DE,IT,249641.095
2014-03-31,DE,JP,139259.5
2014-03-31,DE,NL,209952.634
2014-03-31,DE,PT,1598
2014-03-31,DE,KR,2185.191
2014-03-31,DE,ES,57344.401
2014-03-31,DE,SE,77544.646
2014-03-31,DE,CH,110052.825
2014-03-31,DE,TR,2701
2014-03-31,DE,GB,184205
2014-03-31,DE,US,176594
2014-03-31,GR,5A,52420.176
2014-03-31,GR,AU,4.523
2014-03-31,GR,AT,130.287
2014-03-31,GR,BE,54
2014-03-31,GR,CL,0.001
2014-03-31,GR,TW,1
2014-03-31,GR,FR,2210
2014-03-31,GR,DE,13376
2014-03-31,GR,IE,82.63
2014-03-31,GR,IT,1200.263
2014-03-31,GR,JP,105.9
2014-03-31,GR,NL,1657.318
2014-03-31,GR,PT,484
2014-03-31,GR,KR,255.237
2014-03-31,GR,ES,657.339
2014-03-31,GR,TR,72
2014-03-31,GR,GB,15192
2014-03-31,GR,US,14526
2014-03-31,IN,5A,264651.722
2014-03-31,IN,AU,6789.357
2014-03-31,IN,AT,272.445
2014-03-31,IN,BE,416
2014-03-31,IN,CA,4133
2014-03-31,IN,CL,42.479
2014-03-31,IN,TW,4866
2014-03-31,IN,FR,17528
2014-03-31,IN,DE,21242
2014-03-31,IN,IE,4.806
2014-03-31,IN,IT,1979.777
2014-03-31,IN,JP,26442.3
2014-03-31,IN,PT,18
2014-03-31,IN,KR,2978.746
2014-03-31,IN,ES,149.447
2014-03-31,IN,TR,3
2014-03-31,IN,GB,80959
2014-03-31,IN,US,73072
2014-03-31,IE,5A,381823.961
2014-03-31,IE,AU,1189.437
2014-03-31,IE,AT,1302.208
2014-03-31,IE,BE,18756
2014-03-31,IE,CA,4015
2014-03-31,IE,TW,3923
2014-03-31,IE,FR,38556
2014-03-31,IE,DE,40025
2014-03-31,IE,GR,274
2014-03-31,IE,IT,10418.227
2014-03-31,IE,JP,33929.4
2014-03-31,IE,NL,14205.776
2014-03-31,IE,PT,2585
2014-03-31,IE,KR,998.284
2014-03-31,IE,ES,6213.463
2014-03-31,IE,SE,1242.64
2014-03-31,IE,CH,19714.476
2014-03-31,IE,TR,1
2014-03-31,IE,GB,126105
2014-03-31,IE,US,56896
2014-03-31,IT,5A,790526.766
2014-03-31,IT,AU,654.148
2014-03-31,IT,AT,13700.317
2014-03-31,IT,BE,10295
2014-03-31,IT,CA,1909
2014-03-31,IT,CL,31.132
2014-03-31,IT,TW,150
2014-03-31,IT,FI,265
2014-03-31,IT,FR,369909
2014-03-31,IT,DE,135599
2014-03-31,IT,GR,466
2014-03-31,IT,IE,865.335
2014-03-31,IT,JP,34534.7
2014-03-31,IT,NL,34081.178
2014-03-31,IT,PT,5024
2014-03-31,IT,KR,371.008
2014-03-31,IT,ES,37209.225
2014-03-31,IT,SE,1074.582
2014-03-31,IT,CH,35566.231
2014-03-31,IT,TR,79
2014-03-31,IT,GB,47528
2014-03-31,IT,US,60375
2014-03-31,JP,5A,725411.247
2014-03-31,JP,AU,17764.773
2014-03-31,JP,AT,357.077
2014-03-31,JP,BE,756
2014-03-31,JP,CA,19124
2014-03-31,JP,CL,29.145
2014-03-31,JP,TW,3826
2014-03-31,JP,FI,20
2014-03-31,JP,FR,157567
2014-03-31,JP,DE,39508
2014-03-31,JP,GR,39
2014-03-31,JP,IE,133.843
2014-03-31,JP,NL,11641.208
2014-03-31,JP,PT,18
2014-03-31,JP,KR,6756.745
2014-03-31,JP,ES,7290.296
2014-03-31,JP,SE,1808.942
2014-03-31,JP,TR,779
2014-03-31,JP,GB,112021
2014-03-31,JP,US,337981
2014-03-31,NL,5A,691067.69
2014-03-31,NL,AU,10742.419
2014-03-31,NL,AT,8649.576
2014-03-31,NL,BE,25403
2014-03-31,NL,CA,10418
2014-03-31,NL,CL,84.317
2014-03-31,NL,TW,4094
2014-03-31,NL,FI,1926
2014-03-31,NL,FR,145083
2014-03-31,NL,DE,106335
2014-03-31,NL,GR,614
2014-03-31,NL,IE,2825.786
2014-03-31,NL,JP,75187.2
2014-03-31,NL,PT,11355
2014-03-31,NL,KR,724.795
2014-03-31,NL,ES,18344.56
2014-03-31,NL,SE,12749.854
2014-03-31,NL,TR,2357
2014-03-31,NL,GB,124309
2014-03-31,NL,US,102876
2014-03-31,PT,5A,141860.587
2014-03-31,PT,AU,47.379
2014-03-31,PT,AT,690.838
2014-03-31,PT,BE,427
2014-03-31,PT,CL,0.003
2014-03-31,PT,TW,26
2014-03-31,PT,FI,71
2014-03-31,PT,FR,15187
2014-03-31,PT,DE,22822
2014-03-31,PT,GR,43
2014-03-31,PT,IE,404.985
2014-03-31,PT,IT,2981.888
2014-03-31,PT,JP,890.8
2014-03-31,PT,NL,4709.981
2014-03-31,PT,KR,213.804
2014-03-31,PT,ES,72217.983
2014-03-31,PT,SE,153.751
2014-03-31,PT,GB,15819
2014-03-31,PT,US,4980
2014-03-31,KR,5A,291521.231
2014-03-31,KR,AU,5431.83
2014-03-31,KR,AT,421.305
2014-03-31,KR,BE,289
2014-03-31,KR,CA,6113
2014-03-31,KR,CL,99.44
2014-03-31,KR,TW,3057
2014-03-31,KR,FR,19731
2014-03-31,KR,DE,20867
2014-03-31,KR,GR,1
2014-03-31,KR,IE,0.05
2014-03-31,KR,IT,416.497
2014-03-31,KR,JP,55725.1
2014-03-31,KR,PT,1
2014-03-31,KR,ES,896.431
2014-03-31,KR,SE,446.086
2014-03-31,KR,TR,8
2014-03-31,KR,GB,74427
2014-03-31,KR,US,85171
2014-03-31,ES,5A,555721.932
2014-03-31,ES,AU,211.161
2014-03-31,ES,AT,2752.858
2014-03-31,ES,BE,11641
2014-03-31,ES,CA,892
2014-03-31,ES,CL,54.379
2014-03-31,ES,TW,283
2014-03-31,ES,FI,206
2014-03-31,ES,FR,129306
2014-03-31,ES,DE,133593
2014-03-31,ES,GR,188
2014-03-31,ES,IE,2570.756
2014-03-31,ES,IT,21384.999
2014-03-31,ES,JP,23065.3
2014-03-31,ES,NL,56799.666
2014-03-31,ES,PT,20878
2014-03-31,ES,KR,171.916
2014-03-31,ES,SE,2533.388
2014-03-31,ES,CH,21434.173
2014-03-31,ES,TR,160
2014-03-31,ES,GB,69745
2014-03-31,ES,US,56206
2014-03-31,SE,5A,155493.026
2014-03-31,SE,AU,1554.249
2014-03-31,SE,AT,1976.594
2014-03-31,SE,BE,563
2014-03-31,SE,CA,3338
2014-03-31,SE,CL,0.821
2014-03-31,SE,TW,485
2014-03-31,SE,FI,4538
2014-03-31,SE,FR,22206
2014-03-31,SE,DE,29908
2014-03-31,SE,GR,84
2014-03-31,SE,IE,864.091
2014-03-31,SE,IT,2314.729
2014-03-31,SE,JP,23202
2014-03-31,SE,NL,6669.256
2014-03-31,SE,PT,154
2014-03-31,SE,KR,43.331
2014-03-31,SE,ES,2807.562
2014-03-31,SE,TR,13
2014-03-31,SE,GB,14062
2014-03-31,SE,US,26109
2014-03-31,CH,5A,372073.93
2014-03-31,CH,AU,5109.912
2014-03-31,CH,AT,9539.531
2014-03-31,CH,BE,685
2014-03-31,CH,CA,4301
2014-03-31,CH,CL,295.257
2014-03-31,CH,TW,3799
2014-03-31,CH,FI,574
2014-03-31,CH,FR,71319
2014-03-31,CH,DE,59650
2014-03-31,CH,GR,488
2014-03-31,CH,IE,605.898
2014-03-31,CH,IT,10090.203
2014-03-31,CH,JP,29836.2
2014-03-31,CH,NL,25058.311
2014-03-31,CH,PT,1445
2014-03-31,CH,KR,87.688
2014-03-31,CH,ES,7091.32
2014-03-31,CH,SE,3514.906
2014-03-31,CH,TR,249
2014-03-31,CH,GB,72841
2014-03-31,CH,US,62097
2014-03-31,TR,5A,217884.978
2014-03-31,TR,AU,499.208
2014-03-31,TR,AT,1641.716
2014-03-31,TR,BE,1209
2014-03-31,TR,CA,2812
2014-03-31,TR,CL,49.571
2014-03-31,TR,TW,403
2014-03-31,TR,FR,36700
2014-03-31,TR,DE,15483
2014-03-31,TR,GR,31115
2014-03-31,TR,IE,253.061
2014-03-31,TR,IT,8100.829
2014-03-31,TR,JP,10526.4
2014-03-31,TR,PT,103
2014-03-31,TR,KR,1006.911
2014-03-31,TR,ES,22256.046
2014-03-31,TR,SE,417.144
2014-03-31,TR,GB,33778
2014-03-31,TR,US,25251
2014-03-31,GB,5A,2690471.15
2014-03-31,GB,AU,125773.582
2014-03-31,GB,AT,19243.268
2014-03-31,GB,BE,21674
2014-03-31,GB,CA,94817
2014-03-31,GB,CL,335.754
2014-03-31,GB,TW,8904
2014-03-31,GB,FI,2375
2014-03-31,GB,FR,248175
2014-03-31,GB,DE,444358
2014-03-31,GB,GR,9997
2014-03-31,GB,IE,95836.449
2014-03-31,GB,IT,46821.686
2014-03-31,GB,JP,171489
2014-03-31,GB,NL,129545.154
2014-03-31,GB,PT,3778
2014-03-31,GB,KR,2656.805
2014-03-31,GB,ES,395474.97
2014-03-31,GB,SE,61266.615
2014-03-31,GB,CH,228032.625
2014-03-31,GB,TR,4154
2014-03-31,GB,US,550635
2014-03-31,US,5A,5788174.551
2014-03-31,US,AU,91710.218
2014-03-31,US,AT,15661.392
2014-03-31,US,BE,18099
2014-03-31,US,CA,750836
2014-03-31,US,CL,10311.606
2014-03-31,US,TW,47203
2014-03-31,US,FI,812
2014-03-31,US,FR,604284
2014-03-31,US,DE,509620
2014-03-31,US,GR,1966
2014-03-31,US,IE,4484.479
2014-03-31,US,IT,38422.825
2014-03-31,US,JP,1314979.7
2014-03-31,US,NL,195858.54
2014-03-31,US,PT,4570
2014-03-31,US,KR,17889.739
2014-03-31,US,ES,243981.083
2014-03-31,US,SE,151570.266
2014-03-31,US,CH,653730.423
2014-03-31,US,TR,4366
2014-03-31,US,GB,1000097
2014-06-30,AU,5A,485269.74
2014-06-30,AU,AT,599.731
2014-06-30,AU,BE,2036
2014-06-30,AU,CA,19138
2014-06-30,AU,CL,2.915
2014-06-30,AU,TW,7942
2014-06-30,AU,FI,488
2014-06-30,AU,FR,22795
2014-06-30,AU,DE,31359
2014-06-30,AU,GR,40
2014-06-30,AU,IE,709.87
2014-06-30,AU,IT,1706.43
2014-06-30,AU,JP,112045.3
2014-06-30,AU,NL,74889.546
2014-06-30,AU,PT,54
2014-06-30,AU,KR,3885.844
2014-06-30,AU,ES,2203.319
2014-06-30,AU,SE,2041.377
2014-06-30,AU,TR,12
2014-06-30,AU,GB,60843
2014-06-30,AU,US,123887
2014-06-30,AT,5A,256022.528
2014-06-30,AT,AU,134.613
2014-06-30,AT,BE,1246
2014-06-30,AT,CA,558
2014-06-30,AT,CL,0.186
2014-06-30,AT,TW,307
2014-06-30,AT,FI,434
2014-06-30,AT,FR,16386
2014-06-30,AT,DE,71340
2014-06-30,AT,GR,193
2014-06-30,AT,IE,288.106
2014-06-30,AT,JP,5368.9
2014-06-30,AT,NL,12229.373
2014-06-30,AT,PT,33
2014-06-30,AT,KR,57.576
2014-06-30,AT,ES,4586.75
2014-06-30,AT,SE,1708.124
2014-06-30,AT,CH,16731.405
2014-06-30,AT,TR,172
2014-06-30,AT,GB,8986
2014-06-30,AT,US,12602
2014-06-30,BE,5A,483830.383
2014-06-30,BE,AU,307.201
2014-06-30,BE,AT,2291.363
2014-06-30,BE,CA,1069
2014-06-30,BE,CL,168.695
2014-06-30,BE,TW,192
2014-06-30,BE,FI,1505
2014-06-30,BE,FR,216490
2014-06-30,BE,DE,34878
2014-06-30,BE,GR,348
2014-06-30,BE,IE,765.072
2014-06-30,BE,IT,5000.411
2014-06-30,BE,JP,20082.8
2014-06-30,BE,PT,380
2014-06-30,BE,KR,255.918
2014-06-30,BE,ES,3940.313
2014-06-30,BE,SE,5251.118
2014-06-30,BE,TR,46
2014-06-30,BE,GB,21929
2014-06-30,BE,US,21742
2014-06-30,CA,5A,416163.558
2014-06-30,CA,AU,14911.361
2014-06-30,CA,AT,1076.298
2014-06-30,CA,BE,1245
2014-06-30,CA,CL,236.233
2014-06-30,CA,TW,1604
2014-06-30,CA,FI,979
2014-06-30,CA,FR,23155
2014-06-30,CA,DE,24411
2014-06-30,CA,GR,51
2014-06-30,CA,IE,712.788
2014-06-30,CA,IT,2183.782
2014-06-30,CA,JP,64403
2014-06-30,CA,NL,18531.174
2014-06-30,CA,PT,180
2014-06-30,CA,KR,2238.423
2014-06-30,CA,ES,1786.964
2014-06-30,CA,SE,3401.342
2014-06-30,CA,CH,27128.672
2014-06-30,CA,TR,12
2014-06-30,CA,GB,95343
2014-06-30,CA,US,126024
2014-06-30,CL,5A,115798.511
2014-06-30,CL,AU,107.194
